"APPLICATION","TIPO","TAMANHO","VERTICES INÍCIO","ARCHITECTURE ISSUE","EVOLUÇÃO","GINI-ADS-V0","GINI-ADS-V1","GINI-ADS-V2","GINI-ADS-V3","GINI-ADS-V4","GINI-ADS-V5","GINI-ADS-V6","GINI-ADS-V7","GINI-ADS-V8","GINI-ADS-V9","GINI-ADS-V10","GINI-ADS-V11","GINI-ADS-V12","GINI-ADS-V13","GINI-ADS-V14","GINI-ADS-V15","GINI-ADS-V16","GINI-ADS-V17","GINI-ADS-V18","GINI-ADS-V19","GINI-ADS-V20","GINI-AIS-V0","GINI-AIS-V1","GINI-AIS-V2","GINI-AIS-V3","GINI-AIS-V4","GINI-AIS-V5","GINI-AIS-V6","GINI-AIS-V7","GINI-AIS-V8","GINI-AIS-V9","GINI-AIS-V10","GINI-AIS-V11","GINI-AIS-V12","GINI-AIS-V13","GINI-AIS-V14","GINI-AIS-V15","GINI-AIS-V16","GINI-AIS-V17","GINI-AIS-V18","GINI-AIS-V19","GINI-AIS-V20","SCF-V0","SCF-V1","SCF-V2","SCF-V3","SCF-V4","SCF-V5","SCF-V6","SCF-V7","SCF-V8","SCF-V9","SCF-V10","SCF-V11","SCF-V12","SCF-V13","SCF-V14","SCF-V15","SCF-V16","SCF-V17","SCF-V18","SCF-V19","SCF-V20","ADCS-V0","ADCS-V1","ADCS-V2","ADCS-V3","ADCS-V4","ADCS-V5","ADCS-V6","ADCS-V7","ADCS-V8","ADCS-V9","ADCS-V10","ADCS-V11","ADCS-V12","ADCS-V13","ADCS-V14","ADCS-V15","ADCS-V16","ADCS-V17","ADCS-V18","ADCS-V19","ADCS-V20"
"application-0011","RANDOM_GRAPH","SMALL","8","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2209073","0.2209073","0.2209073","0.2209073","0.2209073","0.2209073","0.2209073","0.2209073","0.2108844","0.2108844","0.2108844","0.2108844","0.2028986","0.2028986","0.2028986","0.2028986","0.2232143","0.2232143","0.2232143","0.2232143","0.2287582","0.5522682","0.5522682","0.5522682","0.5522682","0.5522682","0.5522682","0.5522682","0.5522682","0.5408163","0.5408163","0.5408163","0.5408163","0.5594203","0.5594203","0.5594203","0.5594203","0.5727041","0.5727041","0.5727041","0.5727041","0.5795207","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.23076923076923078","0.21904761904761905","0.21904761904761905","0.21904761904761905","0.21904761904761905","0.20416666666666666","0.20416666666666666","0.20416666666666666","0.20416666666666666","0.19852941176470587","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","3.066666666666667","3.066666666666667","3.066666666666667","3.066666666666667","3.0625","3.0625","3.0625","3.0625","3.176470588235294"
"application-0012","RANDOM_GRAPH","SMALL","9","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3821429","0.3821429","0.3821429","0.3821429","0.3821429","0.3821429","0.3609023","0.3373016","0.3373016","0.3373016","0.3373016","0.3109244","0.3109244","0.3109244","0.3109244","0.3109244","0.3008658","0.3008658","0.3008658","0.3289474","0.3242468","0.4464286","0.4464286","0.4464286","0.4464286","0.4464286","0.4464286","0.4849624","0.5119048","0.5119048","0.5119048","0.5119048","0.5252101","0.5252101","0.5252101","0.5252101","0.5252101","0.5259740","0.5259740","0.5259740","0.5296053","0.5394548","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.2087912087912088","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.1978021978021978","0.18681318681318682","0.18681318681318682","0.18681318681318682","0.18681318681318682","0.18681318681318682","0.1813186813186813","0.1813186813186813","0.1813186813186813","0.15833333333333333","0.15073529411764705","2.857142857142857","2.857142857142857","2.857142857142857","2.857142857142857","2.857142857142857","2.857142857142857","2.7142857142857144","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.5714285714285716","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.4285714285714284","2.357142857142857","2.357142857142857","2.357142857142857","2.375","2.411764705882353"
"application-0013","RANDOM_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2845850","0.2845850","0.2845850","0.2845850","0.2845850","0.2845850","0.2845850","0.2986111","0.2986111","0.2986111","0.2986111","0.2986111","0.2986111","0.2849003","0.2849003","0.2849003","0.2849003","0.2849003","0.2849003","0.2904762","0.2909091","0.4822134","0.4822134","0.4822134","0.4822134","0.4822134","0.4822134","0.4822134","0.4652778","0.4652778","0.4652778","0.4652778","0.4652778","0.4652778","0.4843305","0.4843305","0.4843305","0.4843305","0.4843305","0.4843305","0.4809524","0.5010101","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.20909090909090908","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.16483516483516483","0.15714285714285714","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.090909090909091","2.0","2.0","2.0","2.0","2.0","2.0","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.142857142857143","2.2"
"application-0014","RANDOM_GRAPH","SMALL","8","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4848485","0.4848485","0.4848485","0.4848485","0.4848485","0.4848485","0.4848485","0.4772727","0.4772727","0.4629630","0.4461538","0.4461538","0.4461538","0.4503106","0.4503106","0.4503106","0.4503106","0.4503106","0.4503106","0.4330357","0.4392157","0.4242424","0.4242424","0.4242424","0.4242424","0.4242424","0.4242424","0.4242424","0.3863636","0.3863636","0.3888889","0.3923077","0.3923077","0.3923077","0.4068323","0.4068323","0.4068323","0.4068323","0.4068323","0.4068323","0.4285714","0.4352941","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.16363636363636364","0.14545454545454545","0.14545454545454545","0.13636363636363635","0.1282051282051282","0.1282051282051282","0.1282051282051282","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.11666666666666667","0.11029411764705882","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.6363636363636365","1.4545454545454546","1.4545454545454546","1.5","1.5384615384615385","1.5384615384615385","1.5384615384615385","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.75","1.7647058823529411"
"application-0015","RANDOM_GRAPH","SMALL","7","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4333333","0.4242424","0.4242424","0.4242424","0.4242424","0.4246154","0.4246154","0.4246154","0.4246154","0.4246154","0.4234694","0.4234694","0.4215054","0.4222222","0.4222222","0.4222222","0.4222222","0.4222222","0.4222222","0.4222222","0.4222222","0.4222222","0.4015152","0.4015152","0.4015152","0.4015152","0.4061538","0.4061538","0.4061538","0.4061538","0.4061538","0.4081633","0.4081633","0.4301075","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.15384615384615385","0.15384615384615385","0.14761904761904762","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8333333333333333","1.8333333333333333","1.8333333333333333","1.8333333333333333","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","2.0","2.0","2.066666666666667"
"application-0016","RANDOM_GRAPH","SMALL","7","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.3611111","0.3284314","0.3284314","0.3284314","0.3284314","0.3284314","0.3284314","0.296875","0.296875","0.296875","0.296875","0.296875","0.296875","0.2666667","0.2666667","0.2729885","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.4027778","0.4215686","0.4215686","0.4215686","0.4215686","0.4215686","0.4215686","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.5","0.5","0.5086207","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.2727272727272727","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.25757575757575757","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.24242424242424243","0.22727272727272727","0.22727272727272727","0.2196969696969697","3.0","3.0","3.0","3.0","3.0","3.0","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.8333333333333335","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.5","2.5","2.4166666666666665"
"application-0017","RANDOM_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3703704","0.3703704","0.3703704","0.3703704","0.3703704","0.3703704","0.3703704","0.3724490","0.3724490","0.3724490","0.3724490","0.3555556","0.3555556","0.3555556","0.3555556","0.3555556","0.3555556","0.3555556","0.3555556","0.3541667","0.3562092","0.4786325","0.4786325","0.4786325","0.4786325","0.4786325","0.4786325","0.4786325","0.4489796","0.4489796","0.4489796","0.4489796","0.4533333","0.4533333","0.4533333","0.4533333","0.4533333","0.4533333","0.4533333","0.4533333","0.4564394","0.4607843","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.17307692307692307","0.15384615384615385","0.15384615384615385","0.15384615384615385","0.15384615384615385","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.1375","0.1323529411764706","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.076923076923077","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0625","2.1176470588235294"
"application-0018","RANDOM_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3736842","0.3736842","0.3736842","0.3736842","0.3736842","0.3736842","0.3736842","0.3666667","0.3666667","0.3666667","0.3666667","0.3454545","0.3454545","0.3454545","0.3454545","0.3454545","0.3454545","0.3369565","0.3369565","0.3369565","0.3361823","0.4684211","0.4684211","0.4684211","0.4684211","0.4684211","0.4684211","0.4684211","0.4666667","0.4666667","0.4666667","0.4666667","0.4727273","0.4727273","0.4727273","0.4727273","0.4727273","0.4727273","0.4818841","0.4818841","0.4818841","0.4957265","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2","0.2","0.2","0.2","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.17307692307692307","1.9","1.9","1.9","1.9","1.9","1.9","1.9","1.8","1.8","1.8","1.8","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.8181818181818181","1.9166666666666667","1.9166666666666667","1.9166666666666667","2.076923076923077"
"application-0019","RANDOM_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3607427","0.3607427","0.3607427","0.3607427","0.3607427","0.3479263","0.3479263","0.3636364","0.3636364","0.3636364","0.3660714","0.3660714","0.3660714","0.3715170","0.3715170","0.3715170","0.3715170","0.3753388","0.3753388","0.3753388","0.3791667","0.5039788","0.5039788","0.5039788","0.5039788","0.5039788","0.5046083","0.5046083","0.5090909","0.5090909","0.5090909","0.5125","0.5125","0.5125","0.5108359","0.5108359","0.5108359","0.5108359","0.5189702","0.5189702","0.5189702","0.5291667","0.1858974358974359","0.1858974358974359","0.1858974358974359","0.1858974358974359","0.1858974358974359","0.17032967032967034","0.17032967032967034","0.15714285714285714","0.15714285714285714","0.15714285714285714","0.14583333333333334","0.14583333333333334","0.14583333333333334","0.13970588235294118","0.13970588235294118","0.13970588235294118","0.13970588235294118","0.13398692810457516","0.13398692810457516","0.13398692810457516","0.12631578947368421","2.230769230769231","2.230769230769231","2.230769230769231","2.230769230769231","2.230769230769231","2.2142857142857144","2.2142857142857144","2.2","2.2","2.2","2.1875","2.1875","2.1875","2.235294117647059","2.235294117647059","2.235294117647059","2.235294117647059","2.2777777777777777","2.2777777777777777","2.2777777777777777","2.4"
"application-0020","RANDOM_GRAPH","SMALL","8","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.2451737","0.2451737","0.2451737","0.2451737","0.2451737","0.2451737","0.2451737","0.2451737","0.2451737","0.2539683","0.26","0.26","0.26","0.26","0.2386364","0.2386364","0.2386364","0.2277847","0.2277847","0.2277847","0.2528345","0.5154440","0.5154440","0.5154440","0.5154440","0.5154440","0.5154440","0.5154440","0.5154440","0.5154440","0.5158730","0.5233333","0.5233333","0.5233333","0.5233333","0.5397727","0.5397727","0.5397727","0.5456821","0.5456821","0.5456821","0.5476190","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.2032967032967033","0.1978021978021978","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.19047619047619047","0.18333333333333332","0.18333333333333332","0.18333333333333332","0.17279411764705882","0.17279411764705882","0.17279411764705882","0.16013071895424835","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.642857142857143","2.5714285714285716","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.6666666666666665","2.75","2.75","2.75","2.764705882352941","2.764705882352941","2.764705882352941","2.7222222222222223"
"application-0021","RANDOM_GRAPH","SMALL","7","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.3154762","0.3154762","0.3154762","0.3154762","0.3154762","0.3154762","0.3289125","0.3289125","0.3341014","0.3341014","0.3341014","0.3341014","0.3372549","0.3372549","0.3372549","0.3372549","0.3355263","0.3355263","0.3355263","0.3529412","0.3650794","0.4761905","0.4761905","0.4761905","0.4761905","0.4761905","0.4761905","0.4297082","0.4297082","0.4354839","0.4354839","0.4354839","0.4354839","0.4392157","0.4392157","0.4392157","0.4392157","0.4506579","0.4506579","0.4506579","0.4617647","0.4708995","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.1858974358974359","0.1858974358974359","0.17032967032967034","0.17032967032967034","0.17032967032967034","0.17032967032967034","0.1619047619047619","0.1619047619047619","0.1619047619047619","0.1619047619047619","0.15833333333333333","0.15833333333333333","0.15833333333333333","0.14705882352941177","0.13725490196078433","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.230769230769231","2.230769230769231","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2142857142857144","2.2666666666666666","2.2666666666666666","2.2666666666666666","2.2666666666666666","2.375","2.375","2.375","2.3529411764705883","2.3333333333333335"
"application-0022","RANDOM_GRAPH","SMALL","9","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.5166667","0.5166667","0.5166667","0.5166667","0.5166667","0.5166667","0.4891304","0.4891304","0.4891304","0.4891304","0.4642857","0.4642857","0.4642857","0.4642857","0.4642857","0.4642857","0.4642857","0.4642857","0.4378882","0.4378882","0.4426667","0.45","0.45","0.45","0.45","0.45","0.45","0.4456522","0.4456522","0.4456522","0.4456522","0.4563492","0.4563492","0.4563492","0.4563492","0.4563492","0.4563492","0.4563492","0.4563492","0.4440994","0.4440994","0.448","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.16025641025641027","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.17424242424242425","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.1590909090909091","0.12637362637362637","0.12637362637362637","0.11904761904761904","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9230769230769231","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.9166666666666667","1.75","1.75","1.75","1.75","1.75","1.75","1.75","1.75","1.6428571428571428","1.6428571428571428","1.6666666666666667"
"application-0023","RANDOM_GRAPH","SMALL","9","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.25","0.25","0.25","0.25","0.25","0.2740385","0.2740385","0.2740385","0.2740385","0.2877551","0.2877551","0.2877551","0.2877551","0.2982456","0.2982456","0.2982456","0.2982456","0.3064024","0.3064024","0.3064024","0.3128342","0.6263441","0.6263441","0.6263441","0.6263441","0.6263441","0.6201923","0.6201923","0.6201923","0.6201923","0.6224490","0.6224490","0.6224490","0.6224490","0.5894737","0.5894737","0.5894737","0.5894737","0.5838415","0.5838415","0.5838415","0.5855615","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.23484848484848486","0.20512820512820512","0.20512820512820512","0.20512820512820512","0.20512820512820512","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.19230769230769232","0.18095238095238095","0.18095238095238095","0.18095238095238095","0.18095238095238095","0.17083333333333334","0.17083333333333334","0.17083333333333334","0.16176470588235295","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.5833333333333335","2.4615384615384617","2.4615384615384617","2.4615384615384617","2.4615384615384617","2.5","2.5","2.5","2.5","2.533333333333333","2.533333333333333","2.533333333333333","2.533333333333333","2.5625","2.5625","2.5625","2.588235294117647"
"application-0024","RANDOM_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.3386243","0.3386243","0.3386243","0.3386243","0.3386243","0.3386243","0.3386243","0.3386243","0.3333333","0.3333333","0.3333333","0.3333333","0.3333333","0.3333333","0.3333333","0.3260870","0.3260870","0.3260870","0.3260870","0.3260870","0.3216783","0.5079365","0.5079365","0.5079365","0.5079365","0.5079365","0.5079365","0.5079365","0.5079365","0.5111111","0.5111111","0.5111111","0.5111111","0.5111111","0.5111111","0.5111111","0.5173913","0.5173913","0.5173913","0.5173913","0.5173913","0.5174825","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2916666666666667","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.2777777777777778","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.23636363636363636","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.2222222222222223","2.3","2.3","2.3","2.3","2.3","2.3636363636363638"
"application-0025","RANDOM_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2690476","0.2690476","0.2690476","0.2690476","0.2690476","0.2702703","0.2702703","0.2702703","0.2702703","0.2702703","0.2714286","0.2714286","0.2714286","0.2714286","0.2727273","0.2734375","0.2734375","0.2734375","0.2734375","0.2734375","0.2878788","0.4880952","0.4880952","0.4880952","0.4880952","0.4880952","0.4823285","0.4823285","0.4823285","0.4823285","0.4823285","0.4928571","0.4928571","0.4928571","0.4928571","0.4969697","0.5026042","0.5026042","0.5026042","0.5026042","0.5026042","0.5141414","0.26515151515151514","0.26515151515151514","0.26515151515151514","0.26515151515151514","0.26515151515151514","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.23717948717948717","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.21978021978021978","0.20952380952380953","0.2","0.2","0.2","0.2","0.2","0.17973856209150327","2.9166666666666665","2.9166666666666665","2.9166666666666665","2.9166666666666665","2.9166666666666665","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.8461538461538463","2.857142857142857","2.857142857142857","2.857142857142857","2.857142857142857","2.933333333333333","3.0","3.0","3.0","3.0","3.0","3.0555555555555554"
"application-0026","RANDOM_GRAPH","SMALL","5","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4791667","0.4791667","0.4791667","0.4791667","0.4791667","0.4791667","0.4791667","0.475","0.4659091","0.4659091","0.4659091","0.4659091","0.475","0.475","0.475","0.4615385","0.4615385","0.4615385","0.4615385","0.45","0.4497608","0.3125","0.3125","0.3125","0.3125","0.3125","0.3125","0.3125","0.325","0.3522727","0.3522727","0.3522727","0.3522727","0.325","0.325","0.325","0.3418803","0.3418803","0.3418803","0.3418803","0.3625","0.3732057","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.21428571428571427","0.17857142857142858","0.1527777777777778","0.1527777777777778","0.1527777777777778","0.1527777777777778","0.17857142857142858","0.17857142857142858","0.17857142857142858","0.18055555555555555","0.18055555555555555","0.18055555555555555","0.18055555555555555","0.17777777777777778","0.17272727272727273","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.25","1.2222222222222223","1.2222222222222223","1.2222222222222223","1.2222222222222223","1.25","1.25","1.25","1.4444444444444444","1.4444444444444444","1.4444444444444444","1.4444444444444444","1.6","1.7272727272727273"
"application-0027","RANDOM_GRAPH","SMALL","8","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2751773","0.2751773","0.2751773","0.2751773","0.265","0.265","0.265","0.265","0.265","0.265","0.2561404","0.2561404","0.2561404","0.2561404","0.2561404","0.259375","0.259375","0.2914439","0.2914439","0.2914439","0.2962329","0.5702128","0.5702128","0.5702128","0.5702128","0.5775","0.5775","0.5775","0.5775","0.5775","0.5775","0.5982456","0.5982456","0.5982456","0.5982456","0.5982456","0.603125","0.603125","0.6056150","0.6056150","0.6056150","0.6101598","0.22380952380952382","0.22380952380952382","0.22380952380952382","0.22380952380952382","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.20833333333333334","0.17543859649122806","0.17543859649122806","0.17543859649122806","0.17543859649122806","0.17543859649122806","0.16842105263157894","0.16842105263157894","0.1471861471861472","0.1471861471861472","0.1471861471861472","0.1322463768115942","3.1333333333333333","3.1333333333333333","3.1333333333333333","3.1333333333333333","3.125","3.125","3.125","3.125","3.125","3.125","3.1578947368421053","3.1578947368421053","3.1578947368421053","3.1578947368421053","3.1578947368421053","3.2","3.2","3.090909090909091","3.090909090909091","3.090909090909091","3.0416666666666665"
"application-0028","RANDOM_GRAPH","SMALL","7","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.5210526","0.5210526","0.5210526","0.5210526","0.5210526","0.5210526","0.4882353","0.4882353","0.4882353","0.4882353","0.4882353","0.4882353","0.4882353","0.4714286","0.4714286","0.4705882","0.4705882","0.4705882","0.4705882","0.4705882","0.4475524","0.4473684","0.4473684","0.4473684","0.4473684","0.4473684","0.4473684","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5133690","0.5133690","0.5133690","0.5133690","0.5133690","0.5244755","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.2111111111111111","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.18888888888888888","0.15555555555555556","0.15555555555555556","0.15454545454545454","0.15454545454545454","0.15454545454545454","0.15454545454545454","0.15454545454545454","0.14102564102564102","1.9","1.9","1.9","1.9","1.9","1.9","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.4","1.4","1.5454545454545454","1.5454545454545454","1.5454545454545454","1.5454545454545454","1.5454545454545454","1.6923076923076923"
"application-0029","RANDOM_GRAPH","SMALL","6","CONCENTRATE_INCOMING_EDGES","IMPROVE","0.2913043","0.2913043","0.2913043","0.2913043","0.2913043","0.2913043","0.2763636","0.2763636","0.2763636","0.2763636","0.2763636","0.2763636","0.2763636","0.2857143","0.2857143","0.2857143","0.2857143","0.2878412","0.2878412","0.2878412","0.3181818","0.4565217","0.4565217","0.4565217","0.4565217","0.4565217","0.4565217","0.4872727","0.4872727","0.4872727","0.4872727","0.4872727","0.4872727","0.4872727","0.4821429","0.4821429","0.4821429","0.4821429","0.5012407","0.5012407","0.5012407","0.5043290","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.25555555555555554","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.22727272727272727","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.21212121212121213","0.1987179487179487","0.1987179487179487","0.1987179487179487","0.1813186813186813","2.3","2.3","2.3","2.3","2.3","2.3","2.272727272727273","2.272727272727273","2.272727272727273","2.272727272727273","2.272727272727273","2.272727272727273","2.272727272727273","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3333333333333335","2.3846153846153846","2.3846153846153846","2.3846153846153846","2.357142857142857"
"application-0030","RANDOM_GRAPH","SMALL","9","CONCENTRATE_OUTGOING_EDGES","IMPROVE","0.4908425","0.4908425","0.4908425","0.4908425","0.4908425","0.4751553","0.4751553","0.4751553","0.4751553","0.4751553","0.4751553","0.4751553","0.4751553","0.4717949","0.4676724","0.4632353","0.4632353","0.4632353","0.4587302","0.4587302","0.4542936","0.4175824","0.4175824","0.4175824","0.4175824","0.4175824","0.4192547","0.4192547","0.4192547","0.4192547","0.4192547","0.4192547","0.4192547","0.4192547","0.4256410","0.4288793","0.4301471","0.4301471","0.4301471","0.4301587","0.4301587","0.4432133","0.1346153846153846","0.1346153846153846","0.1346153846153846","0.1346153846153846","0.1346153846153846","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12637362637362637","0.12380952380952381","0.12083333333333333","0.11764705882352941","0.11764705882352941","0.11764705882352941","0.11437908496732026","0.11437908496732026","0.1111111111111111","1.6153846153846154","1.6153846153846154","1.6153846153846154","1.6153846153846154","1.6153846153846154","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.6428571428571428","1.7333333333333334","1.8125","1.8823529411764706","1.8823529411764706","1.8823529411764706","1.9444444444444444","1.9444444444444444","2.0"
